,Unnamed: 0,Player,Gross P/W(IN GBP),Gross P/Y(IN GBP),Adj. Gross(IN GBP),Pos. DFKM,Age,Country,Team,League,Season
32,33,Jerome Sinclair,£ 0,£ 0,£ 0,F,21,England,Watford,Premier League,2018-2019
33,34,Jorge Segura,£ 0,£ 0,£ 0,D,21,Colombia,Watford,Premier League,2018-2019
34,35,Daniel Bachmann,£ 0,£ 0,£ 0,K,23,Austria,Watford,Premier League,2018-2019
35,36,Obbi Oulare,£ 0,£ 0,£ 0,F,22,Belgium,Watford,Premier League,2018-2019
36,37,Cucho Hernández,£ 0,£ 0,£ 0,F,19,Colombia,Watford,Premier League,2018-2019
37,38,Tommie Hoban,£ 0,£ 0,£ 0,D,24,Ireland,Watford,Premier League,2018-2019
38,39,Dodi Lukebakio,£ 0,£ 0,£ 0,F,20,Belgium,Watford,Premier League,2018-2019
0,1,Chicharito,"£ 140,000","£ 7,280,000","£ 7,537,186",F,30,Mexico,West Ham,Premier League,2018-2019
1,2,Marko Arnautovic,"£ 100,000","£ 5,200,000","£ 5,383,704",F,29,Austria,West Ham,Premier League,2018-2019
2,3,Jack Wilshere,"£ 100,000","£ 5,200,000","£ 5,383,704",M,26,England,West Ham,Premier League,2018-2019
3,4,Andy Carroll,"£ 90,000","£ 4,680,000","£ 4,845,334",F,29,England,West Ham,Premier League,2018-2019
4,5,Felipe Anderson,"£ 85,000","£ 4,420,000","£ 4,576,149",F,25,Brazil,West Ham,Premier League,2018-2019
5,6,Pablo Zabaleta,"£ 75,000","£ 3,900,000","£ 4,037,778",D,33,Argentina,West Ham,Premier League,2018-2019
6,7,Lucas Pérez,"£ 70,000","£ 3,640,000","£ 3,768,593",F,29,Spain,West Ham,Premier League,2018-2019
7,8,Michail Antonio,"£ 70,000","£ 3,640,000","£ 3,768,593",F,28,England,West Ham,Premier League,2018-2019
8,9,Winston Reid,"£ 70,000","£ 3,640,000","£ 3,768,593",D,29,New Zealand,West Ham,Premier League,2018-2019
9,10,Angelo Ogbonna,"£ 70,000","£ 3,640,000","£ 3,768,593",D,30,Italy,West Ham,Premier League,2018-2019
10,11,Issa Diop,"£ 67,000","£ 3,484,000","£ 3,607,082",D,21,France,West Ham,Premier League,2018-2019
11,12,Lukasz Fabianski,"£ 65,000","£ 3,380,000","£ 3,499,408",K,33,Poland,West Ham,Premier League,2018-2019
12,13,Declan Rice,"£ 60,000","£ 3,120,000","£ 3,230,223",M,19,England,West Ham,Premier League,2018-2019
13,14,Pedro Obiang,"£ 55,000","£ 2,860,000","£ 2,961,037",M,26,Equatorial Guinea,West Ham,Premier League,2018-2019
14,15,Adrián,"£ 50,000","£ 2,600,000","£ 2,691,852",K,31,Spain,West Ham,Premier League,2018-2019
15,16,Carlos Sánchez,"£ 50,000","£ 2,600,000","£ 2,691,852",M,32,Colombia,West Ham,Premier League,2018-2019
16,17,Mark Noble,"£ 50,000","£ 2,600,000","£ 2,691,852",M,31,England,West Ham,Premier League,2018-2019
17,18,Robert Snodgrass,"£ 40,000","£ 2,080,000","£ 2,153,482",F,30,Scotland,West Ham,Premier League,2018-2019
18,19,Arthur Masuaku,"£ 40,000","£ 2,080,000","£ 2,153,482",D,24,Democratic Republic of the Congo,West Ham,Premier League,2018-2019
19,20,Fabián Balbuena,"£ 40,000","£ 2,080,000","£ 2,153,482",D,26,Paraguay,West Ham,Premier League,2018-2019
20,21,Andrii Yarmolenko,"£ 40,000","£ 2,080,000","£ 2,153,482",F,28,Ukraine,West Ham,Premier League,2018-2019
21,22,Ryan Fredericks,"£ 40,000","£ 2,080,000","£ 2,153,482",D,25,England,West Ham,Premier League,2018-2019
22,23,Samir Nasri,"£ 36,865","£ 1,917,000","£ 1,984,723",M,31,France,West Ham,Premier League,2018-2019
23,24,Manuel Lanzini,"£ 35,000","£ 1,820,000","£ 1,884,297",M,25,Argentina,West Ham,Premier League,2018-2019
24,25,Aaron Cresswell,"£ 30,000","£ 1,560,000","£ 1,615,111",D,28,England,West Ham,Premier League,2018-2019
25,26,Reece Oxford,"£ 20,000","£ 1,040,000","£ 1,076,741",D,19,England,West Ham,Premier League,2018-2019
26,27,Ben Johnson,"£ 3,000","£ 156,000","£ 161,511",D,18,England,West Ham,Premier League,2018-2019
27,28,Nathan Holland,"£ 2,500","£ 130,000","£ 134,593",F,20,England,West Ham,Premier League,2018-2019
28,29,Grady Diangana,"£ 2,000","£ 104,000","£ 107,674",F,20,England,West Ham,Premier League,2018-2019
29,30,Conor Coventry,£ 500,"£ 26,000","£ 26,919",M,18,Ireland,West Ham,Premier League,2018-2019
30,31,Xande Silva,£ 0,£ 0,£ 0,F,21,Portugal,West Ham,Premier League,2018-2019
31,32,Edimilson Fernandes,£ 0,£ 0,£ 0,M,22,Switzerland,West Ham,Premier League,2018-2019
32,33,Joe Powell,£ 0,£ 0,£ 0,M,19,England,West Ham,Premier League,2018-2019
33,34,Jordan Hugill,£ 0,£ 0,£ 0,F,26,England,West Ham,Premier League,2018-2019
34,35,Josh Cullen,£ 0,£ 0,£ 0,M,22,Ireland,West Ham,Premier League,2018-2019
35,36,Moses Makasi,£ 0,£ 0,£ 0,M,22,England,West Ham,Premier League,2018-2019
36,37,Sam Byram,£ 0,£ 0,£ 0,D,24,England,West Ham,Premier League,2018-2019
0,1,Rui Patrício,"£ 100,000","£ 5,200,000","£ 5,383,704",K,30,Portugal,Wolverhampton,Premier League,2018-2019
1,2,João Moutinho,"£ 100,000","£ 5,200,000","£ 5,383,704",M,31,Portugal,Wolverhampton,Premier League,2018-2019
2,3,Leander Dendoncker,"£ 75,000","£ 3,900,000","£ 4,037,778",M,23,Belgium,Wolverhampton,Premier League,2018-2019
3,4,Diogo Jota,"£ 55,000","£ 2,860,000","£ 2,961,037",F,21,Portugal,Wolverhampton,Premier League,2018-2019
4,5,Adama Traoré,"£ 55,000","£ 2,860,000","£ 2,961,037",F,22,Spain,Wolverhampton,Premier League,2018-2019
5,6,Rúben Neves,"£ 50,000","£ 2,600,000","£ 2,691,852",M,21,Portugal,Wolverhampton,Premier League,2018-2019
6,7,Willy Boly,"£ 40,000","£ 2,080,000","£ 2,153,482",D,27,France,Wolverhampton,Premier League,2018-2019
7,8,Raúl Jiménez,"£ 40,000","£ 2,080,000","£ 2,153,482",F,27,Mexico,Wolverhampton,Premier League,2018-2019
8,9,John Ruddy,"£ 35,000","£ 1,820,000","£ 1,884,297",K,31,England,Wolverhampton,Premier League,2018-2019
9,10,Hélder Costa,"£ 32,500","£ 1,690,000","£ 1,749,704",F,24,Portugal,Wolverhampton,Premier League,2018-2019
10,11,Rúben Vinagre,"£ 30,000","£ 1,560,000","£ 1,615,111",D,19,Portugal,Wolverhampton,Premier League,2018-2019
11,12,Ivan Cavaleiro,"£ 28,000","£ 1,456,000","£ 1,507,437",F,24,Portugal,Wolverhampton,Premier League,2018-2019
12,13,Jonny Otto,"£ 25,000","£ 1,300,000","£ 1,345,926",D,24,Spain,Wolverhampton,Premier League,2018-2019
13,14,Romain Saïss,"£ 22,000","£ 1,144,000","£ 1,184,415",M,28,Morocco,Wolverhampton,Premier League,2018-2019
14,15,Léo Bonatini,"£ 20,000","£ 1,040,000","£ 1,076,741",F,24,Brazil,Wolverhampton,Premier League,2018-2019
15,16,Ryan Bennett,"£ 20,000","£ 1,040,000","£ 1,076,741",D,28,England,Wolverhampton,Premier League,2018-2019
16,17,Conor Coady,"£ 15,000","£ 780,000","£ 807,556",D,25,England,Wolverhampton,Premier League,2018-2019
17,18,Matt Doherty,"£ 10,000","£ 520,000","£ 538,370",D,26,Ireland,Wolverhampton,Premier League,2018-2019
18,19,Kortney Hause,"£ 8,000","£ 416,000","£ 430,696",D,22,England,Wolverhampton,Premier League,2018-2019
19,20,Ethan Ebanks-Landell,"£ 3,000","£ 156,000","£ 161,511",D,25,England,Wolverhampton,Premier League,2018-2019
20,21,Will Norris,"£ 3,000","£ 156,000","£ 161,511",K,24,England,Wolverhampton,Premier League,2018-2019
21,22,Ryan Giles,"£ 2,500","£ 130,000","£ 134,593",M,18,England,Wolverhampton,Premier League,2018-2019
22,23,Max Kilman,"£ 2,000","£ 104,000","£ 107,674",D,21,England,Wolverhampton,Premier League,2018-2019
23,24,Morgan Gibbs-White,"£ 1,500","£ 78,000","£ 80,756",M,18,England,Wolverhampton,Premier League,2018-2019
24,25,Niall Ennis,"£ 1,192","£ 62,000","£ 64,190",F,19,England,Wolverhampton,Premier League,2018-2019
25,26,Connor Ronan,"£ 1,000","£ 52,000","£ 53,837",M,20,Ireland,Wolverhampton,Premier League,2018-2019
26,27,Cameron John,£ 288,"£ 15,000","£ 15,530",D,18,England,Wolverhampton,Premier League,2018-2019
27,28,Rafa Mir,£ 0,£ 0,£ 0,F,21,Spain,Wolverhampton,Premier League,2018-2019
28,29,Benny Ashley-Seal,£ 0,£ 0,£ 0,F,19,England,Wolverhampton,Premier League,2018-2019
29,30,Roderick Miranda,£ 0,£ 0,£ 0,D,27,Portugal,Wolverhampton,Premier League,2018-2019
30,31,Michal Zyro,£ 0,£ 0,£ 0,F,25,Poland,Wolverhampton,Premier League,2018-2019
31,32,Bright Enobakhare,£ 0,£ 0,£ 0,F,20,Nigeria,Wolverhampton,Premier League,2018-2019
32,33,Jordan Graham,£ 0,£ 0,£ 0,F,23,England,Wolverhampton,Premier League,2018-2019
33,34,Jack Ruddy,£ 0,£ 0,£ 0,K,20,Scotland,Wolverhampton,Premier League,2018-2019
34,35,Sylvain Deslandes,£ 0,£ 0,£ 0,D,21,France,Wolverhampton,Premier League,2018-2019
35,36,Harry Burgoyne,£ 0,£ 0,£ 0,K,21,England,Wolverhampton,Premier League,2018-2019
36,37,Ming-Yang Yang,£ 0,£ 0,£ 0,M,22,Switzerland,Wolverhampton,Premier League,2018-2019
37,38,Elliot Watt,£ 0,£ 0,£ 0,M,18,Scotland,Wolverhampton,Premier League,2018-2019
38,39,Pedro Gonçalves,£ 0,£ 0,£ 0,M,20,Portugal,Wolverhampton,Premier League,2018-2019
39,40,Phil Ofosu-Ayeh,£ 0,£ 0,£ 0,D,26,Ghana,Wolverhampton,Premier League,2018-2019
